Tick,Step,DateTime,LocX,LocY,X,Y,ID
307,307,2023-10-20T19:37:41.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
307,307,2023-10-20T19:37:41.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
307,307,2023-10-20T19:37:41.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
307,307,2023-10-20T19:37:41.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
307,307,2023-10-20T19:37:41.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
307,307,2023-10-20T19:37:41.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
307,307,2023-10-20T19:37:41.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
307,307,2023-10-20T19:37:41.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
307,307,2023-10-20T19:37:41.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
307,307,2023-10-20T19:37:41.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
307,307,2023-10-20T19:37:41.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
307,307,2023-10-20T19:37:41.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
307,307,2023-10-20T19:37:41.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
307,307,2023-10-20T19:37:41.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
307,307,2023-10-20T19:37:41.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
307,307,2023-10-20T19:37:41.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
308,308,2023-10-20T19:37:42.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
308,308,2023-10-20T19:37:42.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
308,308,2023-10-20T19:37:42.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
308,308,2023-10-20T19:37:42.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
308,308,2023-10-20T19:37:42.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
308,308,2023-10-20T19:37:42.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
308,308,2023-10-20T19:37:42.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
308,308,2023-10-20T19:37:42.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
308,308,2023-10-20T19:37:42.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
308,308,2023-10-20T19:37:42.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
308,308,2023-10-20T19:37:42.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
308,308,2023-10-20T19:37:42.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
308,308,2023-10-20T19:37:42.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
308,308,2023-10-20T19:37:42.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
308,308,2023-10-20T19:37:42.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
308,308,2023-10-20T19:37:42.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
308,308,2023-10-20T19:37:42.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
308,308,2023-10-20T19:37:42.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
308,308,2023-10-20T19:37:42.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
308,308,2023-10-20T19:37:42.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
308,308,2023-10-20T19:37:42.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
308,308,2023-10-20T19:37:42.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
309,309,2023-10-20T19:37:43.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
309,309,2023-10-20T19:37:43.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
309,309,2023-10-20T19:37:43.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
309,309,2023-10-20T19:37:43.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
309,309,2023-10-20T19:37:43.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
309,309,2023-10-20T19:37:43.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
309,309,2023-10-20T19:37:43.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
309,309,2023-10-20T19:37:43.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
309,309,2023-10-20T19:37:43.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
309,309,2023-10-20T19:37:43.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
309,309,2023-10-20T19:37:43.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
309,309,2023-10-20T19:37:43.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
309,309,2023-10-20T19:37:43.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
309,309,2023-10-20T19:37:43.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
309,309,2023-10-20T19:37:43.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
309,309,2023-10-20T19:37:43.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
309,309,2023-10-20T19:37:43.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
309,309,2023-10-20T19:37:43.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
309,309,2023-10-20T19:37:43.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
309,309,2023-10-20T19:37:43.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
309,309,2023-10-20T19:37:43.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
309,309,2023-10-20T19:37:43.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
310,310,2023-10-20T19:37:44.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
310,310,2023-10-20T19:37:44.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
310,310,2023-10-20T19:37:44.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
310,310,2023-10-20T19:37:44.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
310,310,2023-10-20T19:37:44.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
310,310,2023-10-20T19:37:44.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
310,310,2023-10-20T19:37:44.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
310,310,2023-10-20T19:37:44.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
310,310,2023-10-20T19:37:44.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
310,310,2023-10-20T19:37:44.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
310,310,2023-10-20T19:37:44.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
310,310,2023-10-20T19:37:44.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
310,310,2023-10-20T19:37:44.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
310,310,2023-10-20T19:37:44.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
310,310,2023-10-20T19:37:44.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
310,310,2023-10-20T19:37:44.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
310,310,2023-10-20T19:37:44.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
310,310,2023-10-20T19:37:44.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
310,310,2023-10-20T19:37:44.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
310,310,2023-10-20T19:37:44.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
310,310,2023-10-20T19:37:44.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
310,310,2023-10-20T19:37:44.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
311,311,2023-10-20T19:37:45.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
311,311,2023-10-20T19:37:45.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
311,311,2023-10-20T19:37:45.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
311,311,2023-10-20T19:37:45.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
311,311,2023-10-20T19:37:45.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
311,311,2023-10-20T19:37:45.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
311,311,2023-10-20T19:37:45.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
311,311,2023-10-20T19:37:45.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
311,311,2023-10-20T19:37:45.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
311,311,2023-10-20T19:37:45.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
311,311,2023-10-20T19:37:45.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
311,311,2023-10-20T19:37:45.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
311,311,2023-10-20T19:37:45.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
311,311,2023-10-20T19:37:45.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
311,311,2023-10-20T19:37:45.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
311,311,2023-10-20T19:37:45.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
311,311,2023-10-20T19:37:45.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
311,311,2023-10-20T19:37:45.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
311,311,2023-10-20T19:37:45.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
311,311,2023-10-20T19:37:45.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
311,311,2023-10-20T19:37:45.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
311,311,2023-10-20T19:37:45.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
312,312,2023-10-20T19:37:46.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
312,312,2023-10-20T19:37:46.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
312,312,2023-10-20T19:37:46.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
312,312,2023-10-20T19:37:46.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
312,312,2023-10-20T19:37:46.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
312,312,2023-10-20T19:37:46.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
312,312,2023-10-20T19:37:46.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
312,312,2023-10-20T19:37:46.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
312,312,2023-10-20T19:37:46.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
312,312,2023-10-20T19:37:46.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
312,312,2023-10-20T19:37:46.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
312,312,2023-10-20T19:37:46.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
312,312,2023-10-20T19:37:46.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
312,312,2023-10-20T19:37:46.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
312,312,2023-10-20T19:37:46.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
312,312,2023-10-20T19:37:46.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
312,312,2023-10-20T19:37:46.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
312,312,2023-10-20T19:37:46.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
312,312,2023-10-20T19:37:46.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
312,312,2023-10-20T19:37:46.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
312,312,2023-10-20T19:37:46.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
312,312,2023-10-20T19:37:46.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
313,313,2023-10-20T19:37:47.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
313,313,2023-10-20T19:37:47.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
313,313,2023-10-20T19:37:47.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
313,313,2023-10-20T19:37:47.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
313,313,2023-10-20T19:37:47.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
313,313,2023-10-20T19:37:47.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
313,313,2023-10-20T19:37:47.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
313,313,2023-10-20T19:37:47.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
313,313,2023-10-20T19:37:47.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
313,313,2023-10-20T19:37:47.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
313,313,2023-10-20T19:37:47.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
313,313,2023-10-20T19:37:47.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
313,313,2023-10-20T19:37:47.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
313,313,2023-10-20T19:37:47.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
313,313,2023-10-20T19:37:47.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
313,313,2023-10-20T19:37:47.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
313,313,2023-10-20T19:37:47.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
313,313,2023-10-20T19:37:47.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
313,313,2023-10-20T19:37:47.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
313,313,2023-10-20T19:37:47.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
313,313,2023-10-20T19:37:47.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
313,313,2023-10-20T19:37:47.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
314,314,2023-10-20T19:37:48.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
314,314,2023-10-20T19:37:48.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
314,314,2023-10-20T19:37:48.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
314,314,2023-10-20T19:37:48.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
314,314,2023-10-20T19:37:48.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
314,314,2023-10-20T19:37:48.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
314,314,2023-10-20T19:37:48.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
314,314,2023-10-20T19:37:48.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
314,314,2023-10-20T19:37:48.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
314,314,2023-10-20T19:37:48.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
314,314,2023-10-20T19:37:48.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
314,314,2023-10-20T19:37:48.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
314,314,2023-10-20T19:37:48.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
314,314,2023-10-20T19:37:48.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
314,314,2023-10-20T19:37:48.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
314,314,2023-10-20T19:37:48.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
314,314,2023-10-20T19:37:48.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
314,314,2023-10-20T19:37:48.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
314,314,2023-10-20T19:37:48.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
314,314,2023-10-20T19:37:48.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
314,314,2023-10-20T19:37:48.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
314,314,2023-10-20T19:37:48.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
315,315,2023-10-20T19:37:49.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
315,315,2023-10-20T19:37:49.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
315,315,2023-10-20T19:37:49.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
315,315,2023-10-20T19:37:49.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
315,315,2023-10-20T19:37:49.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
315,315,2023-10-20T19:37:49.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
315,315,2023-10-20T19:37:49.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
315,315,2023-10-20T19:37:49.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
315,315,2023-10-20T19:37:49.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
315,315,2023-10-20T19:37:49.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
315,315,2023-10-20T19:37:49.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
315,315,2023-10-20T19:37:49.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
315,315,2023-10-20T19:37:49.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
315,315,2023-10-20T19:37:49.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
315,315,2023-10-20T19:37:49.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
315,315,2023-10-20T19:37:49.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
315,315,2023-10-20T19:37:49.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
315,315,2023-10-20T19:37:49.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
315,315,2023-10-20T19:37:49.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
315,315,2023-10-20T19:37:49.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
315,315,2023-10-20T19:37:49.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
315,315,2023-10-20T19:37:49.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
316,316,2023-10-20T19:37:50.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
316,316,2023-10-20T19:37:50.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
316,316,2023-10-20T19:37:50.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
316,316,2023-10-20T19:37:50.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
316,316,2023-10-20T19:37:50.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
316,316,2023-10-20T19:37:50.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
316,316,2023-10-20T19:37:50.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
316,316,2023-10-20T19:37:50.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
316,316,2023-10-20T19:37:50.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
316,316,2023-10-20T19:37:50.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
316,316,2023-10-20T19:37:50.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
316,316,2023-10-20T19:37:50.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
316,316,2023-10-20T19:37:50.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
316,316,2023-10-20T19:37:50.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
316,316,2023-10-20T19:37:50.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
316,316,2023-10-20T19:37:50.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
316,316,2023-10-20T19:37:50.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
316,316,2023-10-20T19:37:50.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
316,316,2023-10-20T19:37:50.9059220+02:00,90,61,90,61,d002a46e-4e0c-4067-9ebc-e084a1bc4fe6
316,316,2023-10-20T19:37:50.9059220+02:00,91,7,91,7,2edab9b6-ec83-49f2-b33c-5d7db0cb0844
316,316,2023-10-20T19:37:50.9059220+02:00,61,48,61,48,d9a56b6e-b177-4e1b-b6ec-0a3925c0a7c8
316,316,2023-10-20T19:37:50.9059220+02:00,45,77,45,77,121f44fd-2b12-4859-bdff-69d5e1d479b3
317,317,2023-10-20T19:37:51.9059220+02:00,61,7,61,7,1c98c435-f0fb-4a5b-91a2-a6e116c321df
317,317,2023-10-20T19:37:51.9059220+02:00,30,61,30,61,e41035ea-1c7d-42c7-8694-2d069c8cff82
317,317,2023-10-20T19:37:51.9059220+02:00,115,61,115,61,a2f4ea19-6d4f-4094-9618-e4acfcc358c1
317,317,2023-10-20T19:37:51.9059220+02:00,77,77,77,77,bb77ddd2-6114-42fb-aa88-fe427aa04d57
317,317,2023-10-20T19:37:51.9059220+02:00,45,61,45,61,58c5eb4a-9c39-4e3a-95b7-ee0139ed1a5f
317,317,2023-10-20T19:37:51.9059220+02:00,77,61,77,61,936dbb6c-7c23-44ca-9213-d40b424c5035
317,317,2023-10-20T19:37:51.9059220+02:00,67,22,67,22,f9a8cee7-5102-4990-ba77-77f905d3a882
317,317,2023-10-20T19:37:51.9059220+02:00,115,77,115,77,ad52f092-093d-49fb-98df-24a800e7700c
317,317,2023-10-20T19:37:51.9059220+02:00,67,38,67,38,d23d465e-9b9e-4e34-b701-f10966add3e0
317,317,2023-10-20T19:37:51.9059220+02:00,90,77,90,77,e15f86a3-3565-4e03-9840-6db09332f5c4
317,317,2023-10-20T19:37:51.9059220+02:00,76,7,76,7,144c9e7c-9786-485b-a116-858528a7a653
317,317,2023-10-20T19:37:51.9059220+02:00,12,77,12,77,5044bdfb-0f16-4c17-8c9a-d69739ec70c9
317,317,2023-10-20T19:37:51.9059220+02:00,30,48,30,48,0448f75a-32d5-4279-ab98-cdc5b8e381a4
317,317,2023-10-20T19:37:51.9059220+02:00,90,48,90,48,ea9ff789-5a42-4426-959d-278ea7d48619
317,317,2023-10-20T19:37:51.9059220+02:00,81,17,81,17,d848efc0-dcce-4677-9fa4-4e04a8823b30
317,317,2023-10-20T19:37:51.9059220+02:00,68,75,68,75,1f26d31a-394e-4063-a932-6241f77a392d
317,317,2023-10-20T19:37:51.9059220+02:00,30,77,30,77,5e07b488-b7e4-4391-8139-acc0c766f110
317,317,2023-10-20T19:37:51.9059220+02:00,12,61,12,61,d02ff138-07ad-4670-aeaa-69c3585f77a4
